x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60
0,0,0,0,0,2406,2410,2415,2417,0,0,0,0,0,0,0,0,2410,2411,2412,2413,0,0,0,0,0,0,0,0,2390,2402,2399,2405,0,0,0,0,0,0,0,0,1973,1930,1995,2010,0,0,0,0,0,0,0,0,705,777,675,706,0,0,0
0,0,0,0,0,4,4,2,1,0,0,0,0,0,0,0,0,4,3,3,3,0,0,0,0,0,0,0,0,5,3,3,6,0,0,0,0,0,0,0,0,6,13,6,20,0,0,0,0,0,0,0,0,11,11,22,5,0,0,0
1919,2412,2411,2410,2411,0,0,0,0,2418,2416,2415,2416,2415,2416,2411,2414,0,0,0,0,2418,2415,2415,2417,2408,2408,2405,2397,0,0,0,0,2414,2407,2403,2377,2277,2217,2091,2014,0,0,0,0,2066,1991,1765,1598,1285,1006,839,777,0,0,0,0,731,46,0
