hr,LB_per_hr,UB_per_hr,CI_per_hr
1,1180.9424168680453,1649.6123853768206,272.36758903464226
3,1287.841326577709,1504.156500932923,246.62563873429968
6,1324.831187011548,1812.8323186338234,281.45776541256924
