x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
0,0,0,0,0,6169,6173,6168,6175,0,0,0,0,0,0,0,0,1303,1169,1004,860,0,0,0
0,0,0,0,0,8,3,4,4,0,0,0,0,0,0,0,0,19,24,2,5,0,0,0
2899,6169,6177,6176,6178,0,0,0,0,6173,6169,6048,5348,3521,2334,1582,1475,0,0,0,0,883,58,0
