x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60
1369,1510,1513,1510,1509,1511,1515,1517,1520,1521,1519,1517,1517,1516,1514,1513,1513,1513,1515,1518,1518,1521,1518,1517,1520,1517,1513,1505,1498,1507,1509,1509,1507,1514,1510,1516,1422,1421,1325,1263,1217,1218,1244,1260,1261,1301,1306,1146,952,793,555,427,425,386,423,509,485,477,119,0
98,4,2,5,5,7,3,2,2,1,2,5,4,3,3,4,6,5,2,2,2,1,2,2,2,2,3,6,8,6,3,4,3,3,3,4,52,11,14,14,12,19,18,17,4,9,7,3,8,13,21,24,5,59,51,17,253,5,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
