hr,LB_per_hr,UB_per_hr,CI_per_hr
1,538.7313200613829,1077.3632074406291,235.0611895755845
3,665.5726123821042,1232.6169361773036,246.82963512467168
6,721.1756419818853,992.1981176595749,198.7714279024481
