x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120
0,0,0,0,0,270,272,276,278,0,0,0,0,0,0,0,0,273,276,278,278,0,0,0,0,0,0,0,0,274,277,279,281,0,0,0,0,0,0,0,0,276,278,277,281,0,0,0,0,0,0,0,0,275,277,277,279,0,0,0,0,0,0,0,0,274,276,278,279,0,0,0,0,0,0,0,0,268,272,275,279,0,0,0,0,0,0,0,0,256,265,268,273,0,0,0,0,0,0,0,0,230,238,229,234,0,0,0,0,0,0,0,0,131,138,172,175,0,0,0
0,0,0,0,0,4,2,2,2,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,4,3,2,0,0,0,0,0,0,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,2,3,1,1,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,0,0,0,0,0,10,1,2,3,0,0,0,0,0,0,0,0,6,4,2,9,0,0,0,0,0,0,0,0,10,17,7,7,0,0,0
271,273,275,274,274,0,0,0,0,281,281,279,279,278,275,274,274,0,0,0,0,280,280,279,281,280,279,278,277,0,0,0,0,281,280,279,280,280,277,277,278,0,0,0,0,280,280,279,279,280,279,276,276,0,0,0,0,281,280,279,280,281,277,277,275,0,0,0,0,281,280,279,280,278,277,276,275,0,0,0,0,281,280,277,279,276,267,256,263,0,0,0,0,277,276,276,275,273,261,254,251,0,0,0,0,252,250,229,196,164,154,144,135,0,0,0,0,164,55,0
