hr,LB_per_hr,UB_per_hr,CI_per_hr
1,11542.08216059024,20243.90899751097,1316.5561923957305
3,13184.636774930452,18809.457226338665,1224.9330741490621
6,13992.739657426646,17936.777977738977,1208.9050955473901
