x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60
1993,2044,2045,2050,2049,2050,2053,2054,2055,2055,2050,2050,2047,2045,2047,2046,2045,2047,2049,2051,2053,2056,2050,2052,2052,2051,2045,2031,2030,2027,2026,2031,2040,2041,2042,2028,2021,1961,1802,1670,1621,1628,1631,1633,1638,1620,1553,1463,1169,935,670,596,548,539,561,686,499,486,113,0
41,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,39,40,34,29,29,29,29,29,27,27,28,29,23,19,15,17,14,11,14,15,16,13,3,0
107,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,112,113,112,112,110,114,114,114,114,112,109,98,93,94,96,91,89,94,93,89,88,73,52,39,30,31,30,35,37,47,28,4,0
