x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60
2087,2211,2210,2208,2207,2211,2215,2220,2223,2225,2221,2221,2223,2223,2221,2219,2219,2222,2223,2222,2224,2224,2220,2221,2220,2218,2210,2196,2189,2179,2193,2207,2213,2215,2213,2203,2131,2071,1939,1822,1779,1767,1732,1744,1764,1817,1864,1584,1318,1023,692,630,584,562,593,729,589,582,123,0
36,2,2,2,4,4,6,3,2,1,3,2,2,2,3,4,5,3,2,3,2,2,3,1,3,4,5,9,7,7,4,4,2,1,4,6,39,18,22,8,15,8,11,18,12,15,10,83,52,23,45,15,20,28,19,32,60,3,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
