x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
3776,7882,7883,7878,7881,7873,7871,7872,7863,7842,7820,7627,6197,4226,2859,1910,1682,1543,1495,1203,1029,1053,65,0
13,7,4,7,4,10,5,6,7,14,9,57,159,76,34,36,40,17,53,7,8,4,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
