hr,LB_per_hr,UB_per_hr,CI_per_hr
1,1992.0950742405453,38323.02131325578,2213.389482097633
3,3830.059309590898,38587.40688876793,2143.8259418047833
6,5534.559888639301,37841.27001407836,2060.3912879762192
