x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60
635,3200,722,529,673,401,467,528,841,897,1290,1327,1211,1813,971,592,662,565,578,645,1055,1306,1178,1210,1371,2257,825,668,698,546,621,806,1351,1435,1056,1180,1114,1812,818,668,601,505,550,685,1001,1014,657,1050,982,1036,467,387,477,481,617,732,1184,742,18,0
15,35,27,28,30,26,18,22,18,20,8,27,15,16,17,21,21,13,20,21,22,18,10,17,17,20,28,32,23,19,23,20,17,14,15,24,15,27,25,23,21,25,31,16,16,19,9,34,10,47,22,32,20,25,29,12,20,21,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
