hr,LB_per_hr,UB_per_hr,CI_per_hr
1,15195.357622830306,43875.26924519642,2212.9382475130183
3,19768.92863583639,41664.06962708085,2089.2264768639793
6,22409.575381791652,43554.455324672665,2187.901578410783
