x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
3088,3411,3405,3381,3365,3359,3344,3362,3364,3366,3352,3124,2428,1593,1102,747,616,589,678,1027,562,562,93,0
39,3,8,8,6,7,11,7,11,8,5,78,130,92,41,29,67,68,43,40,190,1,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
