hr,LB_per_hr,UB_per_hr,CI_per_hr
1,372.18684995930187,974.8526207980834,244.0305639867414
3,460.8222291570777,953.9024787588727,195.59343062226395
6,517.8606233353288,999.2929368077572,186.94374411251752
