hr,LB_per_hr,UB_per_hr,CI_per_hr
1,8054.03695130603,33350.45360789473,1960.6674141919052
3,11875.437781938774,28794.290461141987,1747.236459568223
6,13973.735913322826,27844.130679300146,1732.352650070783
