x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60
2738,3379,3378,3376,3378,3382,3384,3389,3393,3394,3393,3392,3392,3390,3388,3386,3389,3386,3388,3393,3393,3395,3390,3389,3389,3384,3374,3355,3358,3338,3355,3349,3367,3386,3386,3364,3279,3001,2836,2797,2710,2684,2720,2721,2769,2792,2697,2369,2029,1649,1358,1076,998,978,927,909,898,952,42,0
8,3,3,6,4,4,5,3,2,1,2,1,2,1,3,3,2,6,3,3,3,1,3,2,2,3,6,4,4,5,5,5,5,3,4,5,11,26,13,10,11,19,8,11,15,5,11,65,64,12,7,17,19,43,118,21,7,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
