hr,LB_per_hr,UB_per_hr,CI_per_hr
1,1268.813186565597,1578.2231761551168,259.96549568457164
3,1351.8070195638961,1650.4080280753178,255.42184425437748
6,1382.7006221397362,1689.7221471411008,264.9009363999927
