x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120
1024,1100,1096,1108,1108,1113,1114,1116,1118,1119,1113,1113,1116,1116,1114,1109,1108,1115,1115,1118,1118,1118,1113,1113,1115,1112,1111,1104,1102,1104,1107,1115,1116,1117,1113,1113,1116,1116,1116,1113,1115,1111,1114,1118,1118,1119,1112,1113,1113,1113,1107,1106,1109,1107,1113,1115,1116,1119,1113,1113,1114,1115,1110,1107,1108,1109,1109,1112,1116,1119,1113,1113,1112,1105,1097,1090,1094,1089,1092,1095,1102,1106,1108,1093,1093,1052,1004,967,943,930,927,943,974,993,1005,932,909,861,762,697,696,658,671,662,700,725,716,539,474,368,324,296,255,260,286,326,418,339,89,0
7,8,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,6,6,6,6,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,6,7,7,7,8,7,7,6,5,5,4,3,3,4,4,5,5,4,5,5,4,5,3,2,2,2,2,2,4,3,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
