hr,LB_per_hr,UB_per_hr,CI_per_hr
1,5135.054651031836,29857.20884370923,1855.7609529999318
3,7743.78609861103,23569.597472555135,1538.3038980401045
6,9201.817446851948,24856.511714270324,1577.7281494067636
