hr,LB_per_hr,UB_per_hr,CI_per_hr
1,3224.7316749798347,16768.55042241218,1150.2488266747166
3,5625.217085593073,14853.05785817498,1113.6547272309929
6,6767.092657199268,15192.329398672677,1123.0382320584017
