x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
1696,1852,1846,1838,1831,1833,1835,1836,1846,1840,1812,1607,1349,910,604,434,364,364,362,468,336,322,57,0
36,52,52,51,51,52,52,51,52,52,50,49,42,29,14,12,10,8,10,14,17,7,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
