x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
0,0,0,0,0,1331,1328,1324,1334,0,0,0,0,0,0,0,0,282,370,300,328,0,0,0
0,0,0,0,0,5,6,4,4,0,0,0,0,0,0,0,0,59,22,168,230,0,0,0
895,1340,1342,1340,1339,0,0,0,0,1342,1341,1313,1102,755,471,344,382,0,0,0,0,410,82,0
