x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
964,2351,585,485,557,369,439,535,739,929,886,1012,955,776,527,387,408,351,442,572,654,489,37,0
61,59,89,72,63,50,39,53,46,72,16,70,58,50,79,74,66,55,53,45,52,62,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
