hr,LB_per_hr,UB_per_hr,CI_per_hr
1,558.2934773791035,1112.832699485798,221.55761720127597
3,649.2997876974079,1223.5560560789127,226.30618871288422
6,711.85639498863,1015.236987043503,204.91467472517255
