hr,LB_per_hr,UB_per_hr,CI_per_hr
1,2910.0129128968147,15085.20128949973,1122.5385913002535
3,4329.1835900815895,12978.278400087502,1027.5368273515467
6,5049.019368386937,13046.57688186936,1009.5859641032448
