x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120
1251,1342,1343,1339,1343,1344,1347,1349,1350,1351,1348,1347,1348,1348,1345,1339,1340,1346,1343,1348,1349,1351,1347,1347,1348,1349,1348,1344,1337,1341,1344,1348,1350,1351,1345,1346,1346,1346,1345,1342,1339,1341,1342,1347,1347,1348,1346,1345,1348,1349,1346,1342,1341,1342,1343,1346,1348,1351,1346,1346,1348,1345,1336,1332,1335,1335,1337,1346,1348,1351,1347,1347,1347,1345,1335,1330,1326,1327,1336,1340,1344,1345,1343,1340,1336,1316,1283,1279,1253,1242,1235,1257,1263,1281,1284,1252,1183,1158,1018,993,952,971,945,950,999,1031,1044,859,672,609,467,462,437,401,435,374,375,355,52,0
12,3,1,4,4,4,3,3,2,1,2,2,2,1,3,4,4,2,4,2,3,1,2,2,1,1,2,4,4,4,3,2,2,1,2,2,1,1,2,4,5,4,4,2,2,1,2,2,2,2,3,3,6,5,5,3,2,1,3,2,2,2,4,3,5,4,4,2,2,1,3,2,2,3,7,8,4,6,7,5,3,5,3,3,3,3,19,10,7,10,5,5,8,8,8,4,11,6,21,10,11,13,6,8,9,19,10,10,69,14,8,11,10,23,50,39,1,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
