hr,LB_per_hr,UB_per_hr,CI_per_hr
1,1972.0543289259722,28560.81927232204,1724.7783369450738
3,4689.250505872635,26995.69095940355,1658.0199530055331
6,6342.314833249395,28286.875751569183,1736.69690795308
