hr,LB_per_hr,UB_per_hr,CI_per_hr
1,162.34286525934564,1240.2949843093884,260.38321971265066
3,337.22651933131067,1099.6405028755703,211.66070588347628
6,413.1049321474156,990.8615916149894,217.4185757019096
