x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60
1347,1561,1556,1568,1567,1568,1569,1573,1574,1575,1569,1569,1572,1569,1569,1567,1568,1571,1573,1574,1574,1574,1568,1568,1570,1569,1572,1555,1553,1552,1556,1556,1571,1569,1567,1558,1549,1488,1364,1250,1200,1182,1195,1203,1254,1266,1289,1251,1029,771,545,456,409,386,390,447,590,452,108,0
12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,11,11,11,10,11,12,11,13,10,9,7,5,3,3,3,3,3,8,6,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
