hr,LB_per_hr,UB_per_hr,CI_per_hr
1,11655.470518554266,19677.614599788463,1317.6045891979686
3,13377.754771005968,18983.742793662368,1237.3900622169904
6,13851.197270878687,19984.862766660215,1293.3174312183164
