iter,LB,time
1,0.0,0.7888989448547363
2,0.0,5.0788679122924805
3,0.0,9.005935907363892
4,0.0,13.633981943130493
5,0.0,19.298059940338135
6,0.0,26.4236159324646
7,0.7296020239537835,39.485193967819214
8,0.7324881906834857,50.53273677825928
9,0.7324881906834857,64.63202786445618
10,1.438947371503182,75.40366196632385
11,11.357929290277827,89.95662999153137
12,12.133705690787771,102.01799583435059
13,53.63558086025103,112.3403480052948
14,57.450971606713054,124.97609782218933
15,89.80054243114684,137.29102182388306
16,100.01132191146405,147.71944499015808
17,102.93246192692568,155.91279292106628
18,102.93246192692568,165.97280383110046
19,105.1921292512998,179.94020199775696
20,337.58182801160467,188.99678492546082
21,353.6698142914988,199.2792899608612
22,693.3430409434269,209.9163999557495
23,696.5721543310623,219.2364068031311
24,698.6164519448735,231.65835881233215
25,931.9138575613474,240.82332682609558
26,994.8373445979921,250.82897400856018
27,1024.4337602827218,261.1772289276123
28,1035.5927959286885,273.8833849430084
29,1151.4079162614892,284.70993089675903
30,1167.7901285961225,295.7864398956299
31,1181.998344176908,307.08008885383606
32,1195.708780128546,318.19874691963196
33,1204.4428670957154,331.28417682647705
34,1206.270798175102,341.5194799900055
35,1551.8043367892665,352.5367670059204
36,1607.8914108533465,362.27114391326904
37,1622.2603616106167,373.31529092788696
38,1630.638832461887,384.49110889434814
39,1750.9231144746814,395.51612186431885
40,1823.7080926436252,402.9461398124695
41,1843.6040422108779,413.2973928451538
42,1933.1227302152554,424.088604927063
43,1948.865619418828,433.024347782135
44,2173.390763769705,444.44395995140076
45,2447.818098175541,460.27128291130066
46,2477.1493184056526,469.7516269683838
47,2501.442884983893,482.63048791885376
48,2536.901973285603,492.20443201065063
49,2555.9436958211472,505.37553691864014
50,2748.599588231302,515.2312219142914
51,2786.4302170270953,530.9191658496857
52,2804.4292740147885,544.330727815628
53,2820.855040372211,556.5595009326935
54,3150.4301973503198,572.4651198387146
55,3328.378703794524,584.1682708263397
56,3516.744135411485,598.6518340110779
57,3598.5432616792136,608.8497948646545
58,3718.7342218828744,619.8734858036041
59,3976.7468978106517,631.2353308200836
60,4018.6280104893594,643.776359796524
61,4314.256051733849,656.0266828536987
62,4370.928805405545,670.1459879875183
63,4438.677685281464,681.0057699680328
64,4618.374593175315,693.0817649364471
65,4687.050846431067,705.9727900028229
66,4734.744663176905,717.1538619995117
67,4910.469493515933,729.0259659290314
68,4942.278646672903,743.9304277896881
69,5005.080405917304,754.916090965271
70,5057.196463496738,767.8609409332275
71,5507.319620587192,779.4186909198761
72,5533.167221662711,790.7026867866516
73,5634.317382627874,807.127424955368
74,5662.161418054694,820.7249128818512
75,5770.320587183391,833.1031739711761
76,5771.026652541526,846.2925159931183
77,5819.230767449682,858.2421748638153
78,5882.646864097416,872.4504909515381
79,5926.325462991548,884.9904608726501
80,5953.082615612682,898.6345558166504
81,6023.210073073403,912.9560267925262
82,6074.650223514947,928.9105429649353
83,6108.791382662999,945.070102930069
84,6213.6053599142215,959.2272298336029
85,6222.101703911916,975.6822159290314
86,6366.387641429875,988.6578929424286
87,6700.446627667656,1003.3915579319
88,6798.438259554155,1016.2818639278412
89,6817.960004643705,1032.9045078754425
90,6833.256112585707,1049.300841808319
91,6853.226839893078,1061.45743393898
92,7012.365362065804,1073.0116097927094
93,7175.131751461756,1090.980584859848
94,7190.914396598298,1109.796098947525
95,7293.833264289569,1122.7962927818298
96,7394.863294371653,1139.3917398452759
97,7417.559834921167,1155.6221449375153
98,7466.41807052239,1172.2805178165436
99,7536.001389764488,1189.8697819709778
100,7618.866803510207,1204.45037484169
101,7626.179910021633,1223.361163854599
102,7656.539225399877,1240.2310287952423
103,7691.336531299395,1253.4881148338318
104,7712.536272732562,1269.5953509807587
105,7733.25118571276,1284.050300836563
106,7781.821668932929,1300.5211248397827
107,7814.31162701488,1316.0286808013916
108,7830.788600487524,1334.326115846634
109,7852.265089322622,1346.966814994812
110,7996.242591050694,1365.1316828727722
111,8061.244365583384,1381.315222978592
112,8069.253764707422,1397.2868208885193
113,8069.452622802682,1410.0690748691559
114,8531.984540852636,1423.6124668121338
115,8651.481483587466,1441.1068918704987
116,8698.31166051482,1461.342610836029
117,8736.110671960092,1474.6411368846893
118,8822.427116964036,1489.776151895523
119,8892.039678603427,1505.911290884018
120,8931.494525025779,1523.996031999588
121,8951.617373334288,1542.3267359733582
122,8955.79470498692,1555.0772569179535
123,9118.479004966872,1572.9607739448547
124,9233.985007539517,1596.4659559726715
125,9263.285652628967,1616.2631058692932
