x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
2398,4128,4131,4131,4127,4127,4131,4130,4134,4131,4129,4078,3671,2322,1545,1087,903,919,889,693,648,659,55,0
11,12,66,63,122,183,112,96,39,31,31,6,36,21,44,73,81,80,71,46,54,62,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
