x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60
1356,8551,1583,1180,1642,964,1171,1350,2249,2379,3543,3502,3120,5139,2557,1427,1621,1207,1351,1694,2929,3450,3144,3269,3342,5718,1837,1451,1652,1280,1487,2058,3656,3816,2858,3152,2673,4497,1981,1518,1208,1100,1275,1725,2551,2878,1771,2450,2334,2593,884,782,1067,940,1282,1549,2233,1540,38,0
15,35,27,29,31,27,18,28,18,20,8,27,15,16,17,21,22,13,22,22,22,18,10,17,17,20,28,32,23,19,24,20,17,14,15,24,15,27,25,23,21,25,32,16,16,19,9,34,10,47,22,34,20,25,29,12,20,21,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
