x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
951,6147,1169,1015,1194,809,1004,1253,2428,3060,3130,2212,1748,1563,616,506,546,674,711,818,917,618,19,0
21,20,23,25,23,31,17,23,17,15,8,18,16,16,18,18,23,24,24,23,23,18,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
