x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
1435,1853,1858,1858,1857,1851,1848,1857,1860,1861,1854,1817,1580,1028,587,421,379,381,383,436,491,373,83,0
38,39,39,39,37,38,38,39,38,39,39,39,33,20,15,11,14,9,10,12,14,8,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
