hr,LB_per_hr,UB_per_hr,CI_per_hr
1,280.82860863957006,1081.5638028386522,233.8317703934178
3,435.2414497745877,1174.5968969787023,215.48867546830053
6,568.6085746933559,1023.2415785282165,199.09800636686816
