x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60
0,0,0,0,0,1718,1721,1722,1724,0,0,0,0,0,0,0,0,1713,1713,1719,1724,0,0,0,0,0,0,0,0,1699,1704,1712,1719,0,0,0,0,0,0,0,0,1438,1385,1415,1408,0,0,0,0,0,0,0,0,480,508,449,474,0,0,0
0,0,0,0,0,3,3,4,2,0,0,0,0,0,0,0,0,4,4,2,1,0,0,0,0,0,0,0,0,6,6,4,4,0,0,0,0,0,0,0,0,5,8,6,13,0,0,0,0,0,0,0,0,12,16,128,48,0,0,0
1648,1723,1722,1721,1722,0,0,0,0,1726,1724,1723,1723,1721,1717,1712,1713,0,0,0,0,1726,1724,1721,1725,1721,1723,1718,1712,0,0,0,0,1723,1721,1716,1702,1647,1574,1500,1460,0,0,0,0,1484,1432,1355,1095,837,631,567,482,0,0,0,0,469,103,0
