x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
0,0,0,0,0,894,893,889,897,0,0,0,0,0,0,0,0,217,287,244,268,0,0,0
0,0,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0,59,20,122,146,0,0,0
664,899,901,899,898,0,0,0,0,902,901,885,747,521,334,253,297,0,0,0,0,317,67,0
