hr,LB_per_hr,UB_per_hr,CI_per_hr
1,24675.16040110195,56631.585788855766,2543.543642392937
3,29347.25785937628,53209.09829539595,2482.7300372192326
6,31181.456058116164,54567.140226513526,2580.4427562342994
