x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96
1174,1250,1248,1254,1255,1256,1257,1259,1261,1262,1256,1256,1259,1258,1257,1257,1254,1255,1258,1259,1262,1261,1256,1256,1255,1253,1255,1252,1252,1251,1253,1261,1262,1262,1255,1255,1257,1257,1257,1257,1260,1260,1259,1261,1262,1262,1256,1256,1256,1257,1255,1250,1241,1232,1244,1244,1254,1254,1243,1245,1236,1226,1184,1136,1115,1121,1132,1139,1153,1168,1167,1124,1057,966,890,794,789,791,809,802,819,863,914,777,581,455,366,318,337,289,358,425,504,340,84,0
7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,7,8,8,7,7,7,6,7,6,7,7,7,7,8,8,5,3,3,2,2,2,3,4,3,4,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
