hr,LB_per_hr,UB_per_hr,CI_per_hr
1,17222.634138408404,41401.680278125146,2102.88222931739
3,20665.669984450255,42076.42266720928,2108.9126505811514
6,22275.17816422129,40545.18953544105,2053.175146315287
