hr,LB_per_hr,UB_per_hr,CI_per_hr
1,1067.7738245032897,1939.8142467900213,298.7382725682962
3,1234.3682173634725,1911.6575185038841,291.1224368947027
6,1309.1479820042086,1429.3619148741368,226.1479388127186
