hr,LB_per_hr,UB_per_hr,CI_per_hr
1,1140.4708547554028,1735.1726973967961,275.96889744601765
3,1268.9697546474367,1856.9803256770815,293.922778557135
6,1311.2409082444804,1599.0228563134895,259.0609687386126
