hr,LB_per_hr,UB_per_hr,CI_per_hr
1,2846.6848819809065,14412.932149125052,1092.0266904297341
3,4816.2927426159295,12469.67345404436,1014.7633203982741
6,5456.070016035148,14169.864354926318,1131.1305662901864
