x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60
303,1504,414,243,263,194,193,290,271,398,353,470,653,906,640,246,241,208,250,285,346,495,413,474,600,866,483,319,336,313,206,319,696,572,232,436,536,705,469,300,332,262,260,240,343,671,185,279,427,938,415,234,319,231,267,414,759,625,31,0
98,217,120,72,52,31,52,113,59,131,97,180,190,136,140,66,71,50,82,75,57,212,79,190,121,195,191,131,69,81,54,73,146,212,81,154,139,120,159,108,101,78,73,69,92,212,72,47,134,187,119,103,88,51,77,93,129,191,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
