x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60
0,0,0,0,0,674,677,679,681,0,0,0,0,0,0,0,0,672,673,679,680,0,0,0,0,0,0,0,0,675,673,678,677,0,0,0,0,0,0,0,0,573,582,593,600,0,0,0,0,0,0,0,0,253,279,310,354,0,0,0
0,0,0,0,0,5,3,3,1,0,0,0,0,0,0,0,0,3,4,2,1,0,0,0,0,0,0,0,0,3,5,3,3,0,0,0,0,0,0,0,0,4,5,4,8,0,0,0,0,0,0,0,0,18,14,10,20,0,0,0
641,679,679,676,677,0,0,0,0,682,682,681,680,678,674,672,673,0,0,0,0,682,681,679,682,680,682,677,679,0,0,0,0,683,681,680,666,658,635,604,584,0,0,0,0,619,607,559,473,361,304,256,263,0,0,0,0,273,87,0
