x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
1882,4972,1172,923,1029,676,789,974,1368,1654,1943,1948,1776,1445,793,521,567,485,592,854,976,712,44,0
63,59,90,74,67,53,44,57,49,72,16,70,64,52,79,76,66,55,53,46,52,64,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
