x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96
2587,3197,3199,3193,3200,3200,3203,3206,3211,3213,3211,3211,3208,3203,3202,3199,3199,3203,3205,3206,3212,3214,3211,3211,3212,3210,3204,3204,3202,3206,3206,3210,3213,3214,3205,3210,3210,3209,3205,3199,3194,3198,3204,3209,3211,3214,3211,3208,3210,3211,3204,3193,3195,3189,3191,3195,3209,3208,3197,3195,3184,3148,3057,3002,2975,2979,2970,3007,3025,3074,3072,3054,3001,2808,2526,2394,2355,2374,2408,2464,2494,2506,2499,2274,2071,1472,1179,1039,926,874,856,903,944,1063,161,0
16,2,3,8,3,5,5,5,2,1,2,1,3,1,4,3,5,4,4,6,3,1,3,2,2,2,4,3,4,4,4,3,1,1,4,1,2,1,2,4,7,5,5,3,2,1,2,3,2,2,3,4,3,5,8,6,4,1,3,4,5,19,5,12,12,7,8,13,11,8,14,15,13,32,25,17,11,14,9,6,14,26,6,52,19,30,46,15,10,16,107,5,8,2,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
