iter,LB,time
1,0.0,0.7193899154663086
2,0.0,2.03788685798645
3,0.0,2.302093982696533
4,0.0,2.400459051132202
5,0.0,2.4709298610687256
6,0.0,2.5650620460510254
7,0.0,2.6865530014038086
8,0.0,2.743372917175293
9,0.0,2.9143049716949463
10,0.03792471193720313,2.9683518409729004
11,0.5193015107325116,3.0719709396362305
12,0.8166375861591508,3.1458139419555664
13,0.8284197901447369,3.2636239528656006
14,0.8301564776717902,3.3276379108428955
15,0.8339661783736443,3.498908042907715
16,0.8350562204828897,3.588697910308838
17,0.8393722014221001,3.674226999282837
18,1.9981475846319674,3.7606639862060547
19,3.981872221128554,3.889616012573242
20,3.987590437539991,4.001572847366333
21,4.001661024120825,4.12810492515564
22,5.894538262600523,4.189929008483887
23,6.457386961085485,4.295316934585571
24,8.041369531087629,4.360497951507568
25,8.112071842008643,4.487104892730713
26,8.379295756139626,4.6120429039001465
27,9.111997064493888,4.72797703742981
28,9.133611765398761,4.781110048294067
29,9.535319682809615,4.883216857910156
30,9.559361885067464,5.0644989013671875
31,10.553953821189818,5.162473917007446
32,19.12340509793043,5.30060601234436
33,19.199431681227914,5.429549932479858
34,19.761324514908967,5.574537992477417
35,19.766484127057165,5.7404539585113525
36,21.59013750216198,5.830579996109009
37,21.951364067519442,5.960072994232178
38,21.951653735709407,6.131702899932861
39,22.095692596667625,6.2355828285217285
40,22.11431489611896,6.40899395942688
41,22.49329210118839,6.549115896224976
42,22.637300606137256,6.650640964508057
43,25.786303277354335,6.7636778354644775
44,26.308047680566183,6.899734973907471
45,26.31021869996164,7.087273836135864
46,26.853620823270646,7.194579839706421
47,26.855712694995724,7.3648810386657715
48,26.913155267564903,7.47880482673645
49,27.431115010067167,7.653120994567871
50,27.569558289482465,7.74353289604187
51,28.61447645860693,7.952772855758667
52,28.6140669415106,8.054648876190186
53,28.73589167046692,8.194808959960938
54,29.70392873801807,8.295192956924438
55,29.704496864471775,8.498733043670654
56,30.69827318641812,8.603286981582642
57,32.582338697027794,8.714966058731079
58,32.59711668774581,8.832002878189087
59,32.610178560258035,9.005699872970581
60,33.243990824404435,9.174402952194214
61,33.279203182942126,9.329684019088745
62,34.76772859356464,9.438179016113281
63,34.77167396294348,9.631218910217285
64,34.77506149178637,9.804935932159424
65,34.77905286852321,9.983178853988647
66,34.79536144379929,10.141969919204712
67,35.35401249066746,10.335939884185791
68,35.59207993819402,10.456177949905396
69,35.596812780689405,10.704980850219727
70,35.86454430512709,10.830862045288086
71,35.86651644527156,11.021714925765991
72,35.975556797550496,11.181028842926025
73,36.04428823022482,11.390763998031616
74,36.47857677009699,11.508355855941772
75,38.612059100661426,11.684070825576782
76,39.30471705836977,11.851876020431519
77,39.30543788407779,12.000146865844727
78,39.36231357959192,12.187176942825317
79,39.45933692975855,12.346516847610474
80,39.71478703828828,12.544999837875366
81,39.82636149171673,12.752254009246826
82,42.58466146758043,12.878572940826416
83,42.6064108725596,13.077785015106201
84,43.01253664876318,13.213575839996338
85,43.015149315418455,13.39778184890747
86,43.01639410693475,13.566833972930908
87,44.05210716869081,13.738260984420776
88,46.00393599022379,13.909070014953613
89,46.12254787199832,14.105569839477539
90,48.301300941633,14.310972929000854
91,48.30289860818731,14.4775550365448
92,49.608421243740466,14.695819854736328
93,49.63659382432072,14.88273286819458
94,49.694646332619186,15.065234899520874
95,49.70286727084338,15.27235198020935
96,50.73929213092977,15.43644094467163
97,51.8436513736666,15.588871002197266
98,51.84293985459077,15.776612043380737
99,51.844051450835906,15.941757917404175
100,51.846836377362784,16.064026832580566
101,52.51592198654029,16.27716088294983
102,52.73885046668743,16.465205907821655
103,53.20098783930922,16.603814840316772
104,53.39942083298844,16.83068585395813
105,53.55530813549588,17.041107892990112
106,54.059503145627595,17.165313005447388
107,54.83205169682597,17.37522792816162
108,54.835401014487076,17.60347294807434
109,55.78934222488628,17.770134925842285
110,56.31285844512803,17.971298933029175
111,56.31569717506641,18.207540035247803
112,56.32221217851344,18.403916835784912
113,56.73539115243415,18.552252054214478
114,56.74210451232387,18.735246896743774
115,56.742317671545926,18.93594789505005
116,56.80835355936679,19.08231782913208
117,56.82782273058216,19.275496006011963
118,57.257386690707655,19.41037893295288
119,57.308084714217564,19.598860025405884
120,57.373063871943415,19.80139183998108
121,57.568863137607636,20.01973795890808
122,58.94341410149269,20.21062397956848
123,59.12821382582406,20.425544023513794
124,59.421691629285306,20.588100910186768
125,59.43012542208737,20.731274843215942
126,59.431062812081564,20.88258695602417
127,61.45963132834354,21.068464994430542
128,61.49663154941654,21.307337999343872
129,61.497509965231714,21.552242040634155
130,61.51334221475188,21.75079894065857
131,61.556203494673014,21.970345973968506
132,61.56319127493603,22.18011999130249
133,61.598128422014526,22.40609383583069
134,61.59861714351622,22.593727827072144
135,61.65393845059888,22.829572916030884
