hr,LB_per_hr,UB_per_hr,CI_per_hr
1,522.156846420505,1179.8506441354657,242.45995209288435
3,642.5533480965353,1183.3315532993734,225.4015327166084
6,690.3603696293208,923.1765563509874,191.53242909960386
