x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
0,0,0,0,0,1236,1238,1246,1245,0,0,0,0,0,0,0,0,269,306,404,331,0,0,0
0,0,0,0,0,2,7,3,3,0,0,0,0,0,0,0,0,23,53,86,34,0,0,0
1201,1253,1251,1249,1246,0,0,0,0,1251,1247,1193,1035,737,479,393,301,0,0,0,0,291,73,0
