hr,LB_per_hr,UB_per_hr,CI_per_hr
1,9351.66972865233,19826.93838225633,1260.0709768720935
3,11940.92186727706,19986.3780533774,1286.8466322112681
6,12740.83809718036,18402.732007288898,1275.7126211576285
