hr,LB_per_hr,UB_per_hr,CI_per_hr
1,2498.1325036336993,30230.561827402602,1752.4139865545078
3,5706.103933501422,26405.791710394064,1652.9014193629803
6,7845.131247456637,28220.939214436214,1692.8899422079555
