x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96
1517,1542,1547,1547,1550,1550,1552,1554,1555,1557,1551,1548,1546,1545,1546,1547,1547,1547,1551,1556,1556,1558,1552,1553,1553,1552,1554,1554,1552,1553,1552,1557,1558,1558,1552,1552,1553,1555,1552,1550,1550,1554,1554,1554,1558,1557,1552,1552,1553,1551,1550,1542,1543,1541,1538,1546,1550,1557,1548,1548,1547,1516,1452,1412,1394,1379,1401,1392,1436,1461,1444,1403,1384,1233,1099,1004,965,967,980,1026,1083,1123,1081,973,796,617,526,424,386,391,392,524,434,373,98,0
7,8,7,7,7,7,8,8,8,8,8,8,8,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,6,5,6,6,6,6,6,6,6,5,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
