hr,LB_per_hr,UB_per_hr,CI_per_hr
1,359.31571780551246,874.7110605579562,205.2603639951172
3,467.23670505257394,1258.170999258374,237.68265530122636
6,502.87805224109286,1088.0999041543182,213.07608493885567
