x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
3562,7293,7290,7284,7286,7281,7279,7281,7268,7249,7258,7072,5741,3957,2672,1796,1582,1479,1397,1102,970,1011,67,0
13,3,4,8,5,8,7,7,9,10,7,35,165,70,31,27,39,17,50,8,8,3,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
