hr,LB_per_hr,UB_per_hr,CI_per_hr
1,845.2448905759959,1558.3697477623396,251.0764244033537
3,964.4397898659568,1841.00989949948,278.17979836837605
6,1001.2726359500925,1645.254437505061,269.9645197660712
12,1066.8315401518726,1678.8828119895682,254.62494672346173
24,1188.2608678129136,1759.2152635723419,278.575771326924
48,1368.4095271064116,1591.4919845422394,244.19717621678186
