x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
0,0,0,0,0,5690,5689,5691,5690,0,0,0,0,0,0,0,0,1202,1077,936,804,0,0,0
0,0,0,0,0,6,3,4,5,0,0,0,0,0,0,0,0,18,25,2,4,0,0,0
2780,5695,5695,5693,5693,0,0,0,0,5692,5680,5583,4940,3183,2079,1443,1276,0,0,0,0,812,51,0
