x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
2800,5156,5160,5160,5156,5155,5158,5156,5161,5158,5155,5086,4529,2911,1909,1358,1121,1117,1043,808,751,756,59,0
11,12,66,63,122,166,112,96,39,31,31,6,36,21,44,82,77,86,81,56,64,72,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
