x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
269,292,294,294,291,293,294,296,297,297,292,288,253,164,139,114,98,96,125,116,127,129,21,0
7,8,9,9,9,8,8,9,9,9,9,6,7,7,6,6,7,7,6,6,6,5,2,0
2610,6869,6877,6878,6879,6876,6877,6876,6876,6872,6845,6705,6110,4164,2453,1705,1430,1539,1309,1009,871,858,43,0
