x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
3048,5319,5315,5311,5312,5308,5306,5310,5300,5284,5290,5169,4182,2869,1953,1319,1175,1100,1066,847,746,791,59,0
13,2,4,7,5,8,7,7,9,10,7,30,135,48,29,20,35,17,49,7,8,3,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
