x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
0,0,0,0,0,4069,4068,4071,4071,0,0,0,0,0,0,0,0,907,810,722,618,0,0,0
0,0,0,0,0,6,3,4,4,0,0,0,0,0,0,0,0,14,23,2,4,0,0,0
2390,4073,4074,4073,4073,0,0,0,0,4073,4065,4006,3541,2297,1516,1049,958,0,0,0,0,624,46,0
