iter,LB,time
1,0.0,1.6947059631347656
2,0.0,2.5176868438720703
3,0.0,2.759305953979492
4,0.0,2.9951629638671875
5,0.0,3.2392218112945557
6,0.0,3.519739866256714
7,0.0,4.530913829803467
8,0.0,4.894235849380493
9,0.1477572608878801,5.3267388343811035
10,0.3808157408959223,5.627147912979126
11,65.73166558667337,5.93593692779541
12,66.5438224009257,6.29013991355896
13,68.76985333230104,6.597434997558594
14,68.78280443763472,6.889620780944824
15,69.51843177090451,7.202514886856079
16,69.5425364096202,7.513970851898193
17,73.18302101338693,7.869959831237793
18,99.20454915716297,8.224303960800171
19,140.47272160015615,8.600261926651001
20,143.2698115066565,8.92398977279663
21,147.07829335126985,9.28195595741272
22,156.22435772146702,9.656587839126587
23,182.9874805892655,10.031508922576904
24,183.0084739449081,10.410871982574463
25,183.0959109018718,10.830554962158203
26,201.30158273195076,11.228861808776855
27,215.06499708221244,11.607038974761963
28,229.97829917598722,12.030213832855225
29,229.99601410804132,12.479059934616089
30,230.000073664656,12.818150997161865
31,230.75546803777104,13.176962852478027
32,240.13987769175924,13.578593969345093
33,240.14708039306603,13.95756196975708
34,242.30460308802247,14.34403681755066
35,242.3891329195796,14.724777936935425
36,253.95590369307078,15.09436297416687
37,257.53314206102925,15.502412796020508
38,257.9726376854204,15.860767841339111
39,263.195723937593,16.261924982070923
40,263.73045887947916,16.648286819458008
41,263.7716133600228,17.091298818588257
42,264.4360695042325,17.527277946472168
43,269.70169173954366,17.94240689277649
44,273.23773358576716,18.369284868240356
45,273.2531139339552,18.746986865997314
46,275.6200400759319,19.16551685333252
47,275.62350169657213,19.576920986175537
48,277.0146654057889,20.026221990585327
49,278.9362603630293,20.485252857208252
50,279.27266366956457,20.934056997299194
51,281.2159199462063,21.351740837097168
52,282.4180002070908,21.76749277114868
53,284.4774118169318,22.21368384361267
54,284.49302204649354,22.660019874572754
55,284.50732995385204,23.043803930282593
56,288.2673894973338,23.54012393951416
57,291.9002652756871,24.031033992767334
58,296.80635860770826,24.494677782058716
59,297.0370632788084,24.86578893661499
60,298.55584966536037,25.26795196533203
61,299.16842670576534,25.751818895339966
62,308.5807894617199,26.221014976501465
63,311.1691337226293,26.687317848205566
64,311.9970898010498,27.17454981803894
65,312.0086419525909,27.582074880599976
66,312.4922164277811,28.05574679374695
67,313.71824035455916,28.510044813156128
68,313.7400464803924,28.976776838302612
69,313.9189334219682,29.356851816177368
70,316.4853405320301,29.83049988746643
71,316.6713983269745,30.29112696647644
72,317.35662096654943,30.71830677986145
73,318.27395028775965,31.119483947753906
74,319.0271500367851,31.570676803588867
75,326.05757908751093,32.0652379989624
76,333.73501480239673,32.55802583694458
77,334.70737268730016,33.08386778831482
78,334.9807421745812,33.59253191947937
79,335.4295154850604,34.0698778629303
80,336.05472075180785,34.565008878707886
81,336.4515436009478,35.00904393196106
82,342.02497957571575,35.515933990478516
83,342.09703781615207,35.98772978782654
84,345.19141863978814,36.55830383300781
85,345.19773329671665,37.07061696052551
86,345.3991303199225,37.510339975357056
87,347.2023936413159,38.01248478889465
88,355.8085622572323,38.58903384208679
89,356.14285239508797,39.02773594856262
90,361.0087354317703,39.5468487739563
91,361.0137285478329,39.92833089828491
92,361.31813794379786,40.39199185371399
93,364.69469215092715,40.877002000808716
94,364.70215376310836,41.39692497253418
95,368.74962047887516,41.928016901016235
96,368.94987855485317,42.34938979148865
97,370.2470480723033,42.82917594909668
98,376.6543021427475,43.311911821365356
99,376.668023591685,43.759880781173706
100,376.74064352509646,44.28500580787659
101,376.87620781337637,44.8457567691803
102,376.88528523876903,45.338759899139404
103,382.5214797712486,45.83972477912903
104,384.8306482976252,46.36789584159851
105,384.98313143049137,46.8809859752655
106,388.07411516670913,47.40316081047058
107,391.6536267625718,47.910115003585815
108,391.65721437491743,48.34879279136658
109,396.0649182080783,48.83786487579346
110,396.8164759982793,49.3607759475708
111,396.81841882040305,49.92616677284241
112,396.8194701260009,50.386661767959595
113,396.83829349101757,50.88829684257507
114,396.85063089413995,51.33501100540161
115,396.871167718157,51.784610986709595
116,397.14812504404324,52.353264808654785
117,397.4370107454396,52.809698820114136
118,397.9675389752136,53.262722969055176
119,398.2511845122462,53.782742977142334
120,398.25118451224625,54.273029804229736
121,399.4947175987049,54.802363872528076
122,411.1024521773517,55.355923891067505
123,412.419508530082,55.88833689689636
124,412.72419493272275,56.492278814315796
125,412.85699463095546,56.988457918167114
126,412.9266612298063,57.57914400100708
127,417.75950547960286,58.100000858306885
128,417.7656413161403,58.68063998222351
129,417.80457791121506,59.11543583869934
130,418.1558088154828,59.70035791397095
131,418.1685546523419,60.24390697479248
132,418.1880375047101,60.78272891044617
133,418.4912785796543,61.32195782661438
134,418.5044736831097,61.822072982788086
135,418.519100154332,62.25170683860779
136,418.56057943871883,62.710354804992676
137,418.59362213736426,63.197659969329834
138,418.7856265643621,63.71770977973938
139,420.0674905402499,64.23953080177307
140,420.0744959290171,64.71794486045837
141,420.3520632984949,65.19554877281189
142,421.2885658616213,65.72891879081726
143,421.3095537723194,66.23888683319092
144,426.0004998705286,66.75621581077576
145,426.00049987052853,67.16967296600342
146,427.26110626354546,67.63547992706299
147,427.26478262714795,68.12796783447266
148,428.09712871225713,68.62160181999207
149,429.2865008261442,69.07452988624573
150,429.29554491680904,69.50950479507446
151,429.30372242579506,69.99613690376282
152,430.3932233569931,70.5203058719635
153,430.4244629028058,71.04536080360413
154,432.301695442133,71.52217292785645
155,456.5115118802284,72.02606081962585
156,459.80959341145746,72.57716584205627
157,474.74517780902056,73.04239583015442
158,474.8331991970085,73.52241683006287
159,481.1891304321964,74.10636591911316
160,483.05280483637,74.58463191986084
161,483.086012413332,75.00629782676697
162,483.13874828939936,75.48019099235535
163,483.285922778775,75.93257594108582
164,483.31313420204475,76.42304682731628
165,483.43278718872546,76.94702696800232
166,483.466274671322,77.40405797958374
167,483.693848975741,77.93081188201904
168,485.671660836985,78.39909195899963
169,485.6865114107075,78.82365393638611
170,485.69205450276587,79.27873182296753
171,487.6259946156527,79.76206684112549
172,488.1085323044249,80.2186529636383
173,488.12483460534935,80.7123908996582
174,488.40451781724016,81.21326684951782
175,488.86725486997125,81.84104990959167
176,491.16028699585206,82.31431579589844
177,501.1291629462145,82.78143692016602
178,501.17339378148233,83.25620579719543
179,505.54184945081124,83.7960147857666
180,505.5597988978796,84.27100491523743
181,505.8733134703964,84.74450278282166
182,507.00704397990063,85.21202898025513
183,507.06963509367876,85.75192379951477
184,517.2166405312665,86.2557418346405
185,517.6050432844257,86.78123784065247
186,517.6980877969501,87.33939290046692
187,517.8504269579566,87.82977485656738
188,517.9257466202188,88.33126497268677
189,518.2570868673961,88.79673099517822
190,518.4553088052271,89.28645277023315
191,518.5012202920329,89.80607390403748
192,521.4131997423752,90.30489087104797
193,521.4196045444945,90.77047991752625
194,522.869089830985,91.30171179771423
195,524.4109653588037,91.83220291137695
196,524.8438007031347,92.38312792778015
197,529.4657969950754,92.89921379089355
198,529.5621438300872,93.41288685798645
199,529.7796786238491,93.89793395996094
200,529.7801232678235,94.45929598808289
201,530.6644262131426,95.01481080055237
202,532.317239750822,95.54295182228088
203,533.5892976106115,96.0772008895874
204,533.6181076296716,96.59380292892456
205,533.6698383658697,97.0676908493042
206,533.6698383658696,97.53002285957336
207,535.4396676549418,98.0306007862091
208,535.878914235705,98.55073189735413
209,535.8992297984657,99.0703067779541
210,535.9544300997384,99.58654594421387
211,535.9692150188536,100.12765789031982
212,537.6696732455488,100.67383480072021
213,539.3157740109524,101.20163798332214
214,539.5002755528155,101.77242183685303
215,540.4037611020041,102.32727193832397
216,540.6228934562951,102.92519879341125
217,541.6898797276929,103.46839094161987
218,543.7399599554085,104.02161192893982
219,543.7545995383078,104.53622698783875
220,544.4377993435487,105.03949785232544
221,544.4439422215207,105.59170889854431
222,544.4499499476656,106.10977983474731
223,544.4911351037331,106.60241293907166
224,545.4616217447034,107.15341591835022
225,545.4636093695232,107.7013168334961
226,545.6637015893041,108.22862577438354
227,546.7475478952945,108.82483887672424
228,546.7569235629172,109.42437982559204
229,546.9056178042115,109.93871092796326
230,551.921053382888,110.47456979751587
231,553.0941106957935,110.99811697006226
232,553.1104394676869,111.50287199020386
233,553.843405381954,112.06258797645569
234,553.9173707233215,112.61526393890381
235,555.9437214392733,113.16974186897278
236,555.9821543276544,113.83329796791077
237,556.5633788113983,114.3942928314209
238,557.8999633941269,114.93332982063293
239,559.4301952707378,115.51440382003784
240,559.4398358480234,116.11873078346252
241,568.0770037144819,116.66950488090515
242,568.0794148724164,117.17673397064209
243,569.1404006355369,117.72549796104431
244,569.5359995422365,118.30902886390686
245,569.5493011617207,118.89882493019104
246,570.3135215533642,119.48183393478394
247,571.5887523781835,120.0309419631958
248,576.5298998159403,120.58425188064575
249,576.7277983560866,121.15703296661377
250,577.1687620023274,121.71719884872437
251,577.3486434195888,122.24460983276367
252,577.4480504944831,122.81234693527222
253,577.449349644707,123.37784790992737
254,578.460102665294,123.92610383033752
255,578.6081086159412,124.4720368385315
256,578.7948292135986,125.10454392433167
257,580.1491944859235,125.71340990066528
258,585.4421410784398,126.2898678779602
259,594.2606225736608,126.87992978096008
260,594.309752832693,127.47310090065002
261,594.3422331912709,127.99093389511108
262,594.6527517831198,128.58337092399597
263,595.052203320216,129.17462682724
264,595.2492937448476,129.77360796928406
265,595.3731139676165,130.42893385887146
266,597.3666591590766,131.0457248687744
267,597.72431326193,131.6769778728485
268,597.9634245856892,132.27757287025452
269,598.5658558555557,132.90775179862976
270,598.6520321787486,133.52995586395264
271,598.7098811191024,134.07896900177002
272,601.2174921833564,134.71450090408325
273,601.2192707832565,135.3201928138733
274,601.8188791848406,135.9183099269867
275,602.9620400498338,136.5202579498291
276,603.1321888344216,137.13835978507996
277,603.1384791014341,137.7061448097229
278,605.3953182028786,138.3378129005432
279,605.3953182028788,138.93709683418274
280,606.8480843780574,139.566241979599
281,610.2144772112918,140.2003209590912
282,614.0448868637855,140.80562591552734
283,614.6953218259068,141.370187997818
284,614.7084027981598,141.98796391487122
285,614.9789689708863,142.61103177070618
286,615.0984675209008,143.21525979042053
287,615.4944772153017,143.81222581863403
288,615.5056938177092,144.40906476974487
289,615.5790978534301,145.05613589286804
290,615.5825904784376,145.727205991745
291,615.6723448453847,146.35944485664368
292,615.6723448453847,146.97741985321045
293,615.791890581417,147.5886468887329
294,615.7954280265136,148.1614489555359
295,615.9061329676435,148.76685094833374
296,615.9061329676435,149.32875680923462
297,615.9061329676435,149.89816880226135
298,615.9061329676435,150.47314190864563
299,620.8200756786117,151.1611568927765
300,620.8200756786119,151.742577791214
301,620.8255578895357,152.33022689819336
302,620.8255578895349,152.9647557735443
303,621.0426464093296,153.58431482315063
304,621.0822056210943,154.26632380485535
305,622.0286141057759,154.95931792259216
306,622.0286141057759,155.61810183525085
307,623.1620535640616,156.22613286972046
308,625.8913248914444,156.87697577476501
309,625.9085688971239,157.53773379325867
310,626.8476287295246,158.19180297851562
311,630.9667154357741,158.87611889839172
312,630.9916902200067,159.50782895088196
313,631.5194062898686,160.1574158668518
314,631.7644159155982,160.82737278938293
315,632.1027806400097,161.5037968158722
316,632.1198978558359,162.1100618839264
317,633.9623832624889,162.76181387901306
318,634.0521197301489,163.3706018924713
319,634.1839005596439,164.06937980651855
320,635.2598812743175,164.73030996322632
321,635.2825346172767,165.33221077919006
322,635.4395932175523,165.98397397994995
323,635.4536897559105,166.61477994918823
324,635.5320505974922,167.25007486343384
325,635.5432202265248,167.8778109550476
326,635.6227160083375,168.5444929599762
327,635.6562057495803,169.19804286956787
328,635.9012292766988,169.86842393875122
329,636.4123820143716,170.47993278503418
330,636.5320406860756,171.12610697746277
331,639.449395497968,171.7985179424286
332,639.5853499315597,172.44864797592163
333,640.6444002149029,173.1221468448639
334,640.7726652960671,173.78898286819458
335,640.7912626705361,174.42378878593445
336,640.8130251594587,175.09972095489502
337,642.7393129816467,175.79810190200806
338,642.8188357075774,176.48568487167358
339,642.9727474129305,177.14074277877808
340,642.9881188512095,177.80214595794678
341,642.9897068534611,178.46883583068848
342,647.0588925800041,179.16266179084778
343,647.3091765604626,179.84413599967957
344,648.1377210982242,180.4871609210968
345,648.144902758587,181.19520783424377
346,653.9672904726035,181.8795988559723
347,654.1515741958001,182.45371389389038
348,654.2811255621526,183.13862299919128
349,654.4024612821961,183.83773589134216
350,654.4975526690207,184.49541783332825
351,654.4975526690199,185.19473695755005
352,654.4975526690199,185.86456084251404
353,654.8483837018691,186.5638508796692
354,654.8679350664665,187.28211092948914
355,654.905308352596,187.98746490478516
356,656.0175211871623,188.69271397590637
357,656.0979026472332,189.34024596214294
358,656.3586292316911,190.06053400039673
359,656.3663826777329,190.7202548980713
360,656.3735489087594,191.36482787132263
361,656.4170217744083,192.0075647830963
362,658.6529013910094,192.72657179832458
363,658.6624433548484,193.4285249710083
364,658.8156273678024,194.1201047897339
365,659.211009030273,194.7832269668579
366,659.2192539194049,195.48673582077026
367,659.8633800952014,196.18454480171204
368,659.8645391016487,196.8258979320526
369,661.7761009848766,197.5803837776184
370,662.1462175966228,198.28136777877808
371,662.1506204116395,199.00343799591064
372,662.5367637154563,199.74585700035095
373,662.5367637154563,200.42460680007935
374,665.4824877989879,201.07849287986755
375,665.4926827385394,201.7564458847046
376,665.5044692096235,202.43783593177795
377,665.5348818013831,203.15794897079468
378,665.9289856971017,203.8868808746338
379,666.2763337675092,204.61790680885315
380,666.4626877612359,205.28074884414673
381,666.6699579924668,205.96443891525269
382,666.9650170776222,206.70728397369385
383,667.0327454385911,207.44505786895752
384,667.4291322030589,208.12886381149292
385,669.0091183142982,208.84513783454895
386,669.1512807465635,209.50016283988953
387,669.1560753033207,210.20877385139465
388,669.1560753033204,210.88451480865479
389,669.3761886004743,211.61336278915405
390,669.5802294248883,212.26710391044617
391,669.5841603532522,212.93058395385742
392,670.0906914461364,213.685772895813
393,670.25661946838,214.40516591072083
394,671.1215413346217,215.08709192276
395,672.0311678035827,215.86158990859985
396,672.8432950776617,216.6057369709015
397,673.5810064062568,217.37216997146606
398,673.618930300697,218.07334899902344
399,676.601860139848,218.8060917854309
400,678.2704286671992,219.52710795402527
401,678.3729074369506,220.2748417854309
402,678.3729074369498,220.99570488929749
403,680.8826027436883,221.73989987373352
404,681.2797514626095,222.49844479560852
405,681.956720228131,223.21893000602722
406,682.9353229105917,223.98370599746704
407,682.9353229105917,224.71384596824646
408,684.7323154082433,225.45424580574036
409,685.0870184713353,226.1802749633789
410,685.0870184713352,226.95017981529236
411,685.3546153350026,227.71614789962769
412,685.4171341608771,228.4118127822876
413,685.7872265948293,229.18414688110352
414,687.6647885647446,229.90097880363464
415,692.2316089150346,230.67063879966736
416,692.3000354489749,231.40071892738342
417,693.0482709000596,232.18446493148804
418,693.3680870770359,232.97002387046814
419,693.3959969921353,233.8256049156189
